data,subcategoria,nom_producte,format,preu,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
20211021,Altres salses,MOLI COLOMA Salsa olivada,0.135kg,2.49,,Salsa olivada Molí Coloma en flascó de 135 grams,MOLI COLOMA,"08739,, SUBIRATS",41.395058750000004,1.811236125048869,"INGREDIENTS: olives del baix Aragó, oli d'oliva (1,5%) i sal."," per 100 gr  Valor energètic  1343 kJ / 326 kcal  Greixos  33 g  dels quals saturats  4,9 g  Hidrats de carboni  3,2 g dels quals sucres  0 g  Proteïnes  2,7 g  Sal  3,9 g",Un cop obert conservar a la nevera.
20211021,Altres salses,ZANUY Salsa per a tacos,0.2kg,1.30,,Salsa per a tacos Zanuy en pot de 200 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: Tomàquet, aigua, ceba, sucre, vinagre, pebrot vermell i verd, jalapeños, midó modificat de blat de moro, sal, all, oleorresina de pebre vermell, coriandre, aroma."," per 100 g  Valor energètic  257 kJ / 61 kcal  Greixos  0,2 g  dels quals saturats  0 g  Hidrats de carboni  12,6 g  dels quals sucres  5,5 g  Proteïnes  1,13 g  Sal  2 g","Conservar en lloc fresc i sec. Un cop obert l'envàs, conservar en refrigeració i consumir en un termini de 3 dies."
20211021,Altres salses,ZANUY Salsa mexicana,0.09kg,0.99,,Salsa mexicana Zanuy en pot de 90 grams,ZANUY,"08197,, STCUGAT DEL VALLES",0.0,0.0,"INGREDIENTS: tomàquets (58%), cebes, aigua, sucre, vinagre, midó modificat, jalapeños (2,4%), xiles verds (2,2%), pebrot vermell, sal, aroma, all, antioxidant: àcid ascòrbic (E-300), espècies, concentrat de suc de llimona, extracte de pebre vermell."," per 100 g  Valor energètic  214 kJ / 50 kcal  Greixos  0,1 g  dels quals saturats  0,1 g  Hidrats de carboni  11,0 g  dels quals sucres  7,0 g  Proteïnes  0,8 g  Sal  2,5 g",Conservar en lloc fresc i sec.
20211021,Altres salses,FLORETTE Salsa cèsar,0.25L,1.89,,Salsa cèsar Florette en pot de 250 ml,FLORETTE,"31320,, MILAGRO",-2.1260632,-79.5845575,"INGREDIENTS: aigua, oli vegetal (gira-sol), vinagre, sucre, salsa de mostassa (aigua, vinagre d'alcohol, llavors de mostassa, sucre, sal, midó modificat de blat de moro (E1422), espècies, extractes de plantes aromàtiques, conservador (E202), sal, formatge en pols, rovell d'ou en pols, midó modificat de blat de moro (E1422), acidulant (E339), aromes, conservadors (E202, E211), estabilitzant (E415), ceba en pols, all en pols, antioxidants (E385) E320)."," mitjana per 100 g  Valor energètic  840 Kj / 203 Kcal  Greixos  17 g  dls quals saturats  2,7 g  Hidrats de carboni  11 g dels quals sucres  8,5 g  Fibra alimentaria  0 g  Proteïnes  1,4 g  sal  2,1 g","Conservar entre +1, +4 ºC. Agitar abans d'usar. Un cop obert l'envàs, es recomana conservar aquest producte en refrigeració."
20211021,Altres salses,TABASCO Salsa Tabasco verda,0.06L,2.89,,Salsa Tabasco verda en ampolleta de 60 ml,TABASCO,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: vinagre, xili de Jalapa (30%), aigua, sal, midó de blat de moro, estabilitzant: goma xantana, acidulant: àcid ascòrbic."," per 100 ml  Valor energètic  46 kJ / 11 kcal  Greixos  0  g  dels quals saturats  0 g  Hidrats de carboni  1,8 g dels quals sucres  0 g  Fibra alimentària  1,2 g  Proteïnes  0,6 g  Sal  7,4 g",Agitar abans d'utilitzar. Emmagatzemar en lloc fresc i sec.
20211021,Altres salses,HEINZ Salsa de tres pebres,0.22L,1.78,,Salsa de tres pebres Heinz en envàs de 220 ml,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: oli de gira-sol 40%, aigua, vinagre d'alcohol, sucre, sèrum de llet en pols, sal, midó modificat, colorant (caramel natural), salsa de soja (aigua, faves de soja, blat, sal), pebre negre 0,5%, pebre verd 0,2%, pebre blanc 0,2%, extractes d'herbes i espècies (contenen api), aroma, espessidor (goma xantana), corrector d'acidesa (àcid cítric), all en pols.","Per 100 gr  Valor energètic  1741 kj / 421 kcal  Greixos  40 g  dels quals saturats  3,3 g  Hidrats de carboni  13 g  dels quals sucres  11 g  Proteïnes  1,9 g  Sal  1,5 g",Una vegada obert conservar al frigorific.
20211021,Altres salses,HELLMANN'S Salsa cèsar,0.21L,1.99,,Salsa cèsar Hellmann's en pot de 210 ml,HELLMANN'S,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, oli de llavor de nap, vinagre balsàmic de sidra, formatge (3,5%), midó de blat de moro, pasta d'all (2,5%), rovell d'ou, sal, all fumat en pols (0,6%) (all, fum), suc concentrat de llimona, estabilitzant (goma guar), pebre negre. Pot contenir sèsam i mostassa."," per 100 g de producte  Valor energètic  968 kJ / 231 kcal  Greixos  22 g  dels quals saturats  2,4 g  Hidrats de carboni  6,4 g  dels quals sucres  2,9 g  Proteïnes  2 g  Sal  1,5 g",Un cop obert conservar en el frigorífic.
20211021,Altres salses,SOUBRY Fideus d'ou instantànis,0.25kg,1.35,,Fideus d'ou instantànis  Soubry en paquet de 250 grams,SOUBRY,"08036,, BARCELONA",41.39044394719101,2.151508801791804,"INGREDIENTS: farina de blat, ous de gallines criades a terra (15%), sal, regulador de l'acidesa: carbonat de potassi.Pot contenir soja, llet i sèsam."," per 100 g Valor energètic  1517 kJ / 358 kcal Greixos  3,0 g dels quals saturats  0,7 g Hidrats de carboni  69 g dels quals sucres  2,3 g Fibra alimentària  2,5 g Proteïnes  12,5 g Sal  0,92 g",Conservar en lloc fresc i sec.
20211021,Altres salses,MAGGI Fideus xili,0.12kg,1.52,,Fideus instantanis Maggi Yakisoba Xili en paquet de 120 grams,MAGGI,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: fideus fregits (76,7%): farina de blat, greix de palma, sal, potenciador sabor (E621), all, corrector acidesa (E501), estabilitzant (E452), cúrcuma. Salsa (12,5%): oli gira-sol, sucre, sal, colorant (E150c)(conté gluten), tomàquet en pols, potenciador sabor (E621), corrector acidesa (àcid cítric), oli de sèsam, salsa soja en pols (conté gluten), maltodextrina, edulcorant (sacarina sòdica). Hortalisses deshidratades (7,1%): col, pastanaga, cibulet. Condiment (3,7%): potenciadors sabor (E621, E627, E631), sucre, espècies (bitxo, gingebre, pebre negre, llorer, canyella, llavors d'anet), hortalisses deshidratades (col, all, ceba, anet), salsa soja en pols (conté gluten), greix de palma, aroma (conté llet, gluten), midó de blat de moro, extracte de llevat, colorant (E150c)(conté gluten), corrector acidesa (àcid cítric), sal.Pot contenir ou, api i mostassa."," per 100 g  Valor energètic  1700 kJ / 406 kcal  Greixos  20,9 g  dels quals saturats  8,7 g  Hidrats de carboni  47,5 g  dels quals sucres  3,8 g  Proteïnes  6,7 g  Sal  2,2 g","Al foc: posar en una paella 1/4 de L. d'aigua, el contingut dels sobrets i escalfar. Afegir els fideus a la paella i portar-ho a ebullició. Coure durant 3 minuts o fins que la pasta hagi absorbit el brou. Remenar els fideus, separant-los amb ajuda d'una forquilla.Al microones: posar en un recipient 1/4 de L. d'aigua, el contingut dels sobrets i escalfar 1 min. a potència màxima. Afegir els fideus i escalfar-ho, destapat, 1 minut més. Remenar els fideus amb una forquilla i coure-ho 2 minuts. Conservar en un lloc fresc i sec."
20211021,Altres salses,SOUBRY Fideus xinesos,0.25kg,1.30,,Fideus Soubry xinesos en bossa de 250 grams,SOUBRY,"08036,, BARCELONA",41.39044394719101,2.151508801791804,"INGREDIENTS: farina de blat, sal, regulador de l'acidesa: carbonat de potassi. Pot contenir ou, soja, llet, sèsam."," Per 100 gr  Valor energètic  1478 kJ / 349 kcal  Greixos  1,5 g  dels quals saturats  0,1 g  Hidrats de carboni  72 g  dels quals sucres  2,3 g  Fibra alimentària  2,5 g  Proteïnes  10,5 g  sal  0,96 g",Conservar en lloc sec i preferentment fresc.
20211021,Altres salses,AL'FEZ Falafel,0.15kg,2.45,,Falafel mix de Al'fez en capsa de 150 grams,AL'FEZ,"08036,, BARCELONA",41.39044394719101,2.151508801791804,"INGREDIENTS: farina de cigrons (54%), pa ratllat, condiment (bicarbonat de sodi, farina de blat, comí, galeta (blat), all en pols, sal, julivert, extracte de llevat en pols, dextrosa, coriandre, cúrcuma, fenigrec, mostassa, comí, pebre, sal, gingebre, cardamom, extracte d'espècies), ceba (13%) i julivert.Pot contenir nous"," per 100 g  Valor energètic  982 kJ / 235 kcal  Greixos  13,8 g  dels quals saturats  0,5 g  Hidrats de Carboni  26,3 g dels quals sucres  2,9 g  Fibra Alimentària  8,8 g  Proteïnes  7,1 g  Sal  1,56 g",Conservar en un lloc fresc i sec.  Un cop obert conservar en un recipient hermètic i consumir en el termini de 15 dies.
20211021,Altres salses,TA-TUNG Rotllet pollastre-curri,0.28kg,2.79,,Rotllet Ta-Tung pollastre-curri en envàs de 280 grams,TA-TUNG,"08620,, STVICENÇ DELS HORTS",0.0,0.0,"INGREDIENTS: verdures en proporció variable (45%) (col, ceba, pastanaga), aigua, farina de blat, carn de pollastre (9%), oli de gira-sol, curri (1%) (cúrcuma , fenigrec, farina de blat de moro, clau, api, caiena i comins), sal, acidulants (lactat potàssic i diacetat sòdic), sucre i all (sulfits).Salsa agredolça 20ml: aigua, sucre, vinagre de vi blanc (sulfits), ceba, pastanaga, pebrot vermell, pinya, tomàquet fregit (tomàquet, oli de gira-sol, midó modificat, sal, ceba, sucre i acidulant: àcid cítric), midó modificat, sal, extracte de remolatxa i acidulants: lactat potàssic i diacetat sòdic."," per 100 gr  Valor energètic  768 kJ / 183 kcal  Greixos  7,2 g  dels quals saturats  1,0 g  Hidrats de carboni  20,2 g  dels quals sucres  4,6 g  Fibra alimentària  2,8 g  Proteïnes  8,0 g  Sal  2,3 g",Preparació: fregeix amb oli calent de gira-sol o soja fins que estigui llest per servir o pots daurar-lo també a la planxa. Conservar entre 0 i 4°C. Producte apte per congelar.
20211021,Altres salses,MAGGI Fideus orientals classic,0.12kg,1.52,,Fideus instantanis Maggi Yakisoba classic en paquet de 120 grams,MAGGI,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: fideus fregits (76,7%): farina de blat, greix de palma, sal, potenciador del sabor (E621), all, corrector acidesa (E501), estabilitzant (E452), cúrcuma. Salsa (12,5%): oli gira-sol, sucre, sal, colorant (E150c) (conté gluten), tomàquet en pols, potenciador gust (E621), corrector acidesa (àcid cítric), oli d' sèsam, salsa de soja en pols (conté gluten), maltodextrina, edulcorant (sacarina sòdica). Hortalisses deshidratades (7,1%): col, pastanaga, cibulet. Condiment (3,7%): potenciadors sabor (E621, E627, E631), sucre, midó de blat de moro, hortalisses deshidratades (col, all, ceba, fonoll), salsa soja en pols (conté gluten), espècies (bitxo, gingebre, pebre negre, llorer, canyella, llavors de fonoll), greix de palma, aroma (conté llet i gluten), extracte de llevat, colorant (E150c) (conté gluten), corrector acidesa (àcid cítric), sal. Pot contenir ou, api i mostassa ."," per 100 g  Valor energètic  1698 kJ / 406 kcal  Greixos  20,8 g  dels quals saturats  8,7 g  Hidrats de carboni  47,6 g  dels quals sucres  3,8 g  Fibra alimentària  0,6 g  Proteïnes  6,7 g  Sal  2,2 g","Al foc: posar en una paella 1/4 de L. d'aigua, el contingut dels sobrets i escalfar. Afegir els fideus a la paella i portar-ho a ebullició. Coure durant 3 minuts o fins que la pasta hagi absorbit el brou. Remenar els fideus, separant-los amb ajuda d'una forquilla.Al microones: posar en un recipient adequat 1/4 de L. d'aigua, el contingut dels sobrets i escalfar 1 min. a potència màxima. Afegir els fideus i escalfar-ho, destapat, 1 min. més. Remenar els fideus amb una forquilla i coure-ho 2 minuts. Conservar en lloc fresc i sec."
20211021,Altres salses,YATEKOMO Fideus orientals amb pollastre,0.06kg,1.15,,Fideus orientals amb pollastre Yatekomo Los Originales en pot de 60 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: fideus orientals (90%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (10%): sal, midó de patata, potenciadors del sabor (E-621, E-635), lactosa, sucre, vegetals en proporció variable (julivert, pastanaga, api, porro), extracte de llevat, aromes (contenen blat, ou i llet), greix de pollastre 1,5%, colorants (E-150c, E-160c, E-100), pebre blanc, salsa de soja en pols (soja, blat, maltodextrina, sal), carn de pollastre 0,5%, corrector d'acidesa (àcid cítric). Pot contenir crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  368 kJ / 88 Kcal  Greixos  4 g  dels quals saturats  2,3 g  Hidrats de carboni  11 g  dels quals sucres  0,6 g  Fibra alimentària  0,7 g  Proteïnes  1,6 g  Sal  0,76 g",Obrir la tapa parcialment i afegir al bol el contingut del sobre que hi ha a l'interior. Afegir aigua bullent fins la línia de l'interior. Tancar de nou la tapa i deixar reposar 3 min. Remenar i llest.Conservar en lloc fresc i sec.
20211021,Altres salses,BONPREU Tortilles de blat,8 per paquet,0.89,,Tortilles de blat Bonpreu en bossa de 8 unitats,BONPREU,"08508, Les Masies de VoltregàFet a CatalunyaAmb oli de gira-sol 30 segons a la paella 10 segons al microones 5-7 minuts al forn",0.0,0.0,"INGREDIENTS: farina de blat (58%), aigua, greix vegetal de gira-sol, estabilitzants (glicerol i goma de guar), gluten, dextrosa, sal, emulgent (monoglicèrids i diglicèrids d'àcids grassos), acidulants (àcid màlic i àcid cítric), conservadors (sorbat de potassi i propionat càlcic) i gasificant (carbonat àcid de sodi). ","per 100 g:Valors energètics  1264 kJ / 299 kcalGreixos  5,6 gdels quals saturats  1,0 gHidrats de carboni  51,0 gdels quals sucres  2,6 gProteïnes  9,6 gSal  1,3 g","Conserveu-les en un lloc fresc i sec. Un cop obert l'envàs, conserveu-les en refrigeració en un recipient tancat i consumiu-les abans de 2 dies. Per allargar la seva conservació les podeu congelar. Per la seva preparació, llegir atentament les instruccions impreses en l'envàs."
20211021,Altres salses,OLD EL PASO Tortillas mexicanes,8 x 0.041kg,1.99,,"""Tortillas"" Old El Paso mexicanes en lot de 326 grams",OLD EL PASO,"28033,, MADRID",40.47701020885781,-3.6544259251669744,"INGREDIENTS: farina de blat, aigua, estabilizant: glicerina, oli refinat de gira-sol, emulgent: monoglicèrids i diglicèrids d'àcids grassos; dextrosa, gasificants: carbonat àcid de sodi, difosfat disòdic; sal."," per 100 g  Valor energètic  1264 kJ / 299 kcal  Greixos  5,2 g dels quals saturats  1,2 g  Hidrats de carboni  53,2 g dels quals sucres  2,1 g  Fibra alimentària  1,6 g  Proteïnes  9,1 g  Sal  1 g","Mantenir en un lloc fresc i sec. Un cop obert, tancar l'envàs, refrigerar i consumir abans de 3 dies. Pot congelar-se a casa. Descongelar completament abans d'utilitzar.Com escalfar les ""Tortillas"": microones: forada l'envàs i escalfa durant 40 segons a potència màxima. Forn: escalfa el forn a 120ºC durant 10 minuts. Treu-les de l'envàs, embolica-les en paper d'alumini i escalfa-les durant 10 minuts."
20211021,Altres salses,YATEKOMO Fideus orientals clàssic,0.093kg,1.59,,Fideus orientals clàssic Yatekomo Yakisoba  en envàs de 93 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: fideus orientals (79%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Salsa líquida (17%): salsa de soja 7,6% (aigua, soja, blat, sal), oli de gira-sol, colorants (E-150a, E- 150C), sucre, salsa de soja en pols 1,1% (soja, blat, maltodextrina, sal), potenciadors del sabor (E-621, E-635), vinagre de sidra de poma en pols (vinagre de sidra de poma, maltodextrina), espècies, all en pols, corrector d'acidesa (àcid cítric), aroma, extracte de llevat i ceba en pols. Guarnició deshidratada (4%): pastanaga, col i porro. Pot contenir api, ou, llet, crustacis, peix, mostassa, sèsam i mol·luscs."," per 100 g  Valor energètic  231 kcal / 966 kJ  Greixos  11 g  dels quals saturats  4,8 g  Hidrats de carboni  28 g  dels quals sucres  1,9 g  Fibra alimentària  1,7 g  Proteïnes  4,1 g  Sal  1 g","Retirar la tapa de plàstic i la làmina d'alumini. Treure el sobre. Afegir aigua bullint fins a la línia de l'interior. Tornar a posar la tapa de plàstic i esperar 3 minuts. Abocar l'aigua a través de les ranures de la tapa de plàstic aguantant-la amb les mans (atenció, el bol està calent). Afegir la salsa, remenar i a punt per gaudir.Conservar en un lloc fresc i sec."
20211021,Altres salses,YATEKOMO Fideus orientals,0.061kg,1.15,,Fideus orientals Yatekomo Los Originales en pote de 61 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: fideus orientals (89%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (11%): sal, potenciadors del sabor (E-621, E-635), maltodextrina, midó de patata, sucre, aromes (contenen ou), lactosa, cibulet, oli de palma, extracte de llevat, extracte de pollastre 2%, all fregit, all, corrector d'acidesa (àcid cítric), xili, coriandre, gingebre, anís, colorant (curcumina). Pot contenir api, llet, soja, crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  92 Kcal / 384 kJ  Greixos  4,3 g  dels quals saturats  2,4 g  Hidrats de carboni  11 g  dels quals sucres  0,7 g  Fibra alimentària  1,1 g  Proteïnes  1,7 g  Sal  0,76 g",Obrir la tapa parcialment i afegir al bol el contingut del sobre que trobaràs a l'interior. Afegir aigua bullint fins la línia de l'interior. Tancar de nou la tapa i deixar reposar 3 min. Remenar i llest.Conservar en lloc fresc i sec.
20211021,Altres salses,MAGGI Pasta oriental pollastre,0.07kg,0.69,,Pasta Maggi oriental de pollastre en bossa de 70 grams,MAGGI,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: fideus (93,7%): farina de blat (69,7%), greix de palma, sal, potenciador del sabor (E-621), all en pols, corrector de l'acidesa (E-501), estabilitzant (E-452), cúrcuma. Condiment (6,3%): sal, potenciadors del sabor (E-621, E-627, E-631), sucre, midó de blat de moro, preparat alimentari [xarop de glucosa, greix de palma parcialment hidrogenada, estabilitzants (E-331, E-340), proteïnes làctiques, emulgent (E-471), antiaglomerant (E-551), colorant (E-160a)], hortalisses deshidratades (0,3%)(col, ceba, all, api), aromes, espècies (gingebre, cúrcuma, pebre negre), extracte de llevat, proteïnes de soja hidrolitzades, corrector d'acidesa (E-330), oli de gira-sol, colorant (E-101).Pot contenir ou, mostassa i sèsam."," Per 100 gr  Valor energètic  1821 kJ / 435 kcal  Greixos  22,1 g  dels quals saturats  11 g  Hidrats de carboni  51,4 g  dels quals sucres  1 g  Proteïnes  7,5 g  sal  3,22 g",Conservar en lloc fresc i sec.
20211021,Altres salses,YATEKOMO Fideus orientals amb pollastre,0.093kg,1.59,,Fideus orientals amb pollastre Yatekomo Yakisoba en envàs de 93 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: fideus orientals (79%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Salsa líquida (17%): salsa de soja 7,6% (aigua, soja, blat, sal), oli de gira-sol, sucre, potenciadors del sabor (E- 621, E-635), aromes (contenen llet), vinagre de sidra de poma en pols (vinagre de sidra de poma, maltodextrina), salsa de soja en pols 0 ,45% (soja, blat, maltodextrina, sal), all en pols, gingebre, extracte de llevat. Guarnició deshidratada (4%): verdures 3,3% (pastanaga, col, porro) i pollastre 0,7%.Pot contenir api, ou, crustacis, peix, mostassa, sèsam i mol·luscs."," per 100 g  Valor energètic  224 kcal / 938 kJ  Greixos  10 g  dels quals saturats  4,7 g  Hidrats de carboni  28 g  dels quals sucres  3,7 g  Fibra alimentària  1,5 g  Proteïnes  4,7 g  Sal  1,2 g","Retirar la tapa de plàstic i la làmina d'alumini. Treure el sobre. Afegir aigua bullint fins a la línia de l'interior. Tornar a posar la tapa de plàstic i esperar 3 minuts. Abocar l'aigua a través de les ranures de la tapa de plàstic aguantant-la amb les mans (atenció, el bol està calent). Afegir la salsa, remenar i a punt per gaudir.Conservar en un lloc fresc i sec."
20211021,Altres salses,YATEKOMO Fideus orientals amb pollastre i soja,0.079kg,0.80,,Fideus orientals amb pollastre i soja Yatekomo en paquet de 79 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: fideus orientals (93%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (7%): salsa de soja en pols 31,5% (soja, blat, maltodextrina, sal), sal, sucre, potenciadors del sabor (E-621, E-635), extracte de porc, extracte de pollastre 7%, maltodextrina, colorant (E-150c), all, ceba, greix de pollastre 1,5%, pebre negre, extracte de llevat, pebre blanc. Pot contenir api, ou, llet, crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  529 kJ / 125 Kcal  Greixos  3 g  dels quals saturats  1,4 g  Hidrats de carboni  19 g  dels quals sucres  1 g  Fibra alimentària  0,6 g  Proteïnes  5,3 g  Sal  0,94 g","Posar 150 ml d'aigua en un cassó i quan l'aigua bulli afegir la pasta. Coure a foc mig remenant de tant en tant. Quan l'aigua s'hagi absorbit (aprox. 3 min), afegir el contingut del sobre petit i remenar. El resultat pot variar depenent del recipient i sistema de cocció utilitzats.Conservar en lloc fresc i sec."
20211021,Altres salses,YATEKOMO Fideus orientals clàssic,0.097kg,1.06,,Fideus orientals clàssic Yatekomo Yakisoba en paquet de 97 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: Fideus orientals (79%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Salsa líquida (17%): Salsa de soja 7,6% (aigua, soja, blat, sal), oli de gira-sol, colorants (E150a, E150c), sucre, salsa de soja en pols 1,1% (soja, blat, maltodextrina, sal), potenciadors del sabor (E621, E635), vinagre de sidra de poma en pols (vinagre de sidra de poma, maltodextrina), espècies, all en pols, corrector d'acidesa: àcid cítric, aroma, extracte de llevat i ceba en pols. Guarnició deshidratada (5%): pastanaga, col, porro.Pot contenir api, ou, llet, crustacis, peix, mostassa, sèsam, mol·luscs."," Per 100 gr  Valor energètic  1005 Kj / 240 kcal  greixós  11 g  dels quals saturats  5,1 g  hidrats de Carboni  30 g  dels quals sucres  2  Fibra alimentària  1,8 g  Proteïnes  4,3 g  Sal  1,1 g","Conservar en un lloc fresc i sec, protegit de la llum."
20211021,Altres salses,OLD EL PASO Condiment per fajita,0.03kg,1.05,,Condiment Old El Paso per fajita en sobre de 30 grams,OLD EL PASO,"28033,, MADRID",40.47701020885781,-3.6544259251669744,"INGREDIENTS: sucre, hortalisses deshidratades (ceba, all), sal, proteïna de soja hidrolitzada, espècies (pebre negre, pebre de Caiena, gingebre) (6%), aroma de fum, corrector d'acidesa (àcid cítric), aromes, extracte de llevat, colorant (caramel natural)."," per 100 g  Valor energètic  1311 kJ / 313 kcal  Greixos  1,3 g  dels quals saturats  0,2 g  Hidrats de carboni  67,2 g  dels quals sucres  60 g  Fibra alimentària  3,5 g  Proteïnes  6,3 g  Sal  17, 75 g","Ús exclusiu per assaonar productes que seran cuinats posteriorment. Cuina i assaona. Sofregeix la ceba i els pebrots tallats a tires. Talla el pollastre en tires i ho afegeixes a la paella, cuina'l a foc mitjà durant 4 minuts. Afegeix el condiment Old El Paso. Pots graduar el nivell d'espècies ajustant la quantitat de condiment que facis. Continua cuinant la barreja uns 3 minuts més, a foc mig sense tapar i remenant. Escalfa les ""trotillas"" tal com s'indica a l'envàs. Serveix i enrotlla. Ja està tot a punt. Porta-ho a la taula i que cadascú ompli les seves ""tortillas"" amb el farciment de pollastre i la Salsa Original Old El Paso al seu gust. Enrotlla la ""tortilla"" per fer la teva fajita i a gaudir d'un sabor únic.Conservar en lloc fresc i sec."
20211021,Altres salses,KUNG FU Fideus pollastre,0.085kg,0.85,,Fideus Kung Fu amb gust de pollastre en bossa de 85 grams,KUNG FU,"08036,, BARCELONA",41.39044394719101,2.151508801791804,"INGREDIENTS: preparat alimentaria a base de farina de blat (76,2g): farina de blat (72,24%), mantega de palma, estabilitzador: goma guar, antioxidant: extracte ric en tocoferols. Condiment preparat deshidratat sabor pollastre (3,8g): sal, potenciador del sabor: glutamat monosòdic, all en pols, salsa de soja en pols (faves de soja modificada genèticament, blat, sal, dextrina de blat de moro), aroma artificial de pollastre (0,21%), ceba tendre dessecada i espècies."," per 100 g  Valor energètic  19000 kJ / 454 kcal  Greixos  21,20 g  dels quals saturats  11,8 g  Hidrats de carboni  56,5 g  dels quals sucres  0 g  Proteïnes  9,4 g  Sal  6 g",Conservar en lloc fresc i sec. Una vegada obert consumir immediatament.Veure instruccions d'ús a l'envàs.
20211021,Altres salses,YATEKOMO Fideus orientals al curri,0.061kg,1.15,,Fideus orientals Yatekomo Gallina Blanca al curri en envàs de 61 grams,YATEKOMO,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: fideus orientals (89%): farina de blat, oli de palma, midó modificat, sal, gasificants (carbonat de sodi, carbonat de potassi). Condiment (11%): sal, sucre, espècies: curri 9,3% (cúrcuma, comí, canyella, sal, fenogrec, clau, gingebre, xili, cardamom, coriandre, nou moscada, pebre negre), xili, cúrcuma, comí; potenciadors del sabor (E-621, E-635), midó de patata, extracte de llevat, extracte de pollastre, salsa de soja en pols (soja, blat, maltodextrina, sal), tomàquet, llet desnatada, aromes (contenen blat), greix de porc, all, colorant (E-150c), ceba, corrector d'acidesa (àcid cítric). Pot contenir api, ou, crustacis, peix, mol·luscs, mostassa i sèsam."," per 100 g  Valor energètic  94 kcal / 393 kJ  Greixos  4,6 g  dels quals saturats  2,3 g  Hidrats de carboni  11 g  dels quals sucres  0,7 g  Fibra alimentària  0,6 g  Proteïnes  1,8 g  Sal  0,64 g",Obrir la tapa parcialment i afegir al bol el contingut del sobre que trobareu en l'interior. Afegir aigua bullint fins a la línia de l'interior. Tancar de nou la tapa i deixar-ho reposar 3 minuts. Remenar i llest.Conservar en lloc fresc i sec.
20211021,Altres salses,GO-TAN Tallarines d'arròs,0.25kg,1.99,,Tallarines d'arròs Go-Tan en paquet de 250 grams,GO-TAN,"08036,, BARCELONA",41.39044394719101,2.151508801791804,"INGREDIENTS: farina d'arròs 80%, farina de tapioca, aigua."," per 100 g  Valor energètic  1515 kJ / 345 kcal  Greixos  0,8 g  dels quals saturats  0,3 g  Hidrats de carboni  79,4 g  dels quals sucres  0,1 g  Proteïnes  7,5 g  Sal  0,03 g","Bulliu 2 litres d'aigua. Apagueu el foc, afegiu les tallarines i deixeu en remull durant aprox. 4 miuts. Escorri les tallarines. Aclarir amb aigua freda i escórrer."
