data,subcategoria,nom_producte,format,preu_euros,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
20211022,Tomàquet fregit,SOLIS Tomàquet fregit casolà,3 x 0.1kg,1.56,,Tomàquet fregit casolà Solís en lot de 3 unitats,SOLIS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: tomàquet i concentrat de tomàquet (144g de tomàquet per elaborar 100g de tomàquet fregit), ceba (6,0%), oli de gira-sol (5,7%), sucre, oli d'oliva (1%), sal."," per 100 g  Valor energètic  425 kJ / 102 kcal  Greixos  7 g  dels quals saturats  0,9 g  Hidrats de carboni  7,8 g dels quals sucres  7,6 g  Fibra alimentària  1,4 g  Proteïnes  1,3 g  Sal  0,9 g",Conservar en un lloc fresc i sec. Un cop obert conservar al frigorífic un màxim de 7 dies.
20211022,Tomàquet fregit,VILA VELLA Tomàquet fregit ecològic,0.35kg,1.99,,Tomàquet fregit ecològic Vila Vella en pot de 350 grams,VILA VELLA,"25264,, VILANOVA DE BELLPUIG",41.612853,0.9631739,"INGREDIENTS: puré de tomàquet* (83%), ceba*, oli d'oliva verge extra*, concentrat d'agave*, sal marina.*Procedent de cultiu ecològic."," per 100 g  Valor energètic  297 kJ / 71 kcal  Greixos  2,8 g  dels quals saturats  0,5 g  Hidrats de carboni  9,6 g  dels quals sucres  7 g  Fibra alimentària  0,3 g  Proteïnes  2,1 g  Sal  2,2 g",Un cop obert conservar al frigorífic.
20211022,Tomàquet fregit,GALLINA BLANCA Sofregit de tomàquet i ceba,0.35kg,1.65,,Sofregit de tomàquet i ceba Gallina Blanca en pot de 350 grams,GALLINA BLANCA,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: tomàquet (50%) (polpa i concentrat), ceba (37%), oli d'oliva verge extra (9%), sal."," per 100 g  Valor energètic  434 kJ / 105 kcal  Greixos  9,1 g  de les quals saturats  1,2 g  Hidrats de carboni  3,9 g  dels quals sucres  3,8 g  Fibra alimentària  1,5 g  Proteïnes  1,1 g  Sal  0,52 g","Afegir sal al gust.Conservar a temperatura ambient, en un lloc fresc i sec, resguardat de la llum. Un cop obert, conservar al frigorífic un màxim de 5 dies."
20211022,Tomàquet fregit,SOLIS Tomàquet fregit,0.14kg,0.55,,Tomàquet fregit Solís en llauna de 140 grams,SOLIS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: tomàquet i concentrat de tomàquet (167g de tomàquet per elaborar 100g de tomàquet fregit), oli de gira-sol, sucre, midó modificat de blat de moro, sal, ceba, all, pebre blanc, aromes naturals."," per 100 g  Valor energètic  309 kJ / 74 kcal  Greixos  3,3 g dels quals saturats  0,4 g  Hidrats de carboni  9 g dels quals sucres  7,4 g  Proteïnes  1,4 g  Sal  1,1 g","Un cop obert, mantenir al frigorífic un màxim de 7 dies. "
20211022,Tomàquet fregit,ORLANDO Tomàquet fregit,0.78kg,1.29,,Tomàquet fregit Orlando en cartró de 780 grams,ORLANDO,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: tomàquet (160g per 100g de producte), oli de gira-sol sofregit amb cebes i alls frescos (3,4%), midó modificat de blat de moro i sal."," per 100 g  Valor energètic  307 kJ / 73 kcal  Greixos  3,5 g  dels quals saturats  <0,4 g  Hidrats de carboni  9,1 g  dels quals sucres  7,4 g  Fibra alimentària  0 g  Proteïnes  1,1 g  Sal  1,5 g","Conservar en lloc fresc i sec. Un cop obert, conservar al frigorífic i consumir abans de 5 dies."
20211022,Tomàquet fregit,SOLIS Tomàquet fregit casolà,0.55kg,1.85,,Tomàquet fregit casolà Solis en pot de 550 grams,SOLIS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: tomàquet i concentrat de tomàquet (144 g de tomàquet per elaborar 100 g de tomàquet fregit), ceba (6,0%), oli de gira-sol (5,7%), sucre, oli d'oliva (1%), sal."," Per 100 gr  Valor energètic  425 kj / 102 kcal  Greixos  7,0 g  dels quals saturats  0,9 g  Hidrats de carboni  7,8 g  dels quals sucres  7,6 g  Fibra alimentària  1,4 g  Proteïnes  1,3 g  Sal  0,9 g","Un cop obert, mantenir a la nevera un màxim de 7 dies."
20211022,Tomàquet fregit,GALLINA BLANCA Sofregit de tomàquet i verdures,0.35kg,1.65,,Sofregit de tomàquet i verdures Gallina Blanca en pot de 350 grams,GALLINA BLANCA,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: tomàquet (47%) (polpa i concentrat), ceba (19%), pebrot verd (10%), oli d'oliva verge extra (9%), carbassó (8%), pebrot vermell (5%), sal, sucre."," per 100 g  Valor energètic  114 kcal / 474 kJ  Greixos  9,1 g  dels quals saturats  1,2 g  Hidrats de carboni  6 g dels quals sucres  5,4 g  Fibra alimentària  1,7 g  Proteïnes  1,3 g  Sal  0,72 g","Afegir sal al gust.Conservar a temperatura ambient, en un lloc fresc i sec, resguardat de la llum. Un cop obert, mantenir al frigorífic un màxim de 5 dies."
20211022,Tomàquet fregit,SOLIS Tomàquet fregit ecològic,0.35kg,1.95,,Tomàquet fregit Solís ecològic en pot de 350 grams,SOLIS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: Tomàquet i concentrat de tomàquet* (159 g de tomàquet per elaborar 100g de tomàquet fregit), ceba (6,0%)*, oli d'oliva verge extra (5,0%)*, sucre* i sal marina.*de producció ecològica."," per 100 g  Valor energètic  355 kJ / 85 kcal  Greixos  5,2 g  dels quals saturats  0,8 g  Hidrats de carboni  7,8 g  dels quals sucres  a 6 g  Proteïnes  1,4 g  Sal  0,98 g","Un cop obert, mantenir a la nevera un màxim de 7 dies."
20211022,Tomàquet fregit,BONPREU Tomàquet fregit,0.39kg,0.39,,Tomàquet fregit Bonpreu en cartró de 390 grams,BONPREU,"08509, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: Tomàquet (145 g de tomàquet per elaborar 100g de producte), oli de gira-sol (3%), midó modificat de blat de moro, sucre, ceba, sal, all i acidulant: àcid cítric.","per 100 g:Valors energètics  301 kJ / 72 kcalGreixos  3,5 gdels quals saturats  0,4 gHidrats de carboni  8,9 gdels quals sucres  6,5gFibra alimentària  menys de 0,5 gProteïnes  1,2 gSal  0,88 g","No requereix condicions especials de conservació tot i que és aconsellable guardar en lloc fresc i sec.Un cop obert l'envàs, conservar a la nevera i consumir en el termini màxim de 3 dies."
20211022,Tomàquet fregit,BONPREU Tomàquet fregit amb oli d'oliva,0.39kg,0.55,,Tomàquet fregit amb oli d'oliva vegetal Bonpreu en cartró de 390 grams,BONPREU,NULL,50.13220153333333,18.9011335,"INGREDIENTS: Tomàquet (155 g de tomàquet per elaborar 100 g de producte), oli d'oliva verge extra (3,5%), sucre, midó modificat de blat de moro, ceba, sal, all i acidulant (àcid cítric).","per 100 g Valor energètic  309 kJ / 74 kcal Greixos  3,7 g dels quals saturats  0,6 g Hidrats de carboni  9,0 gdels quals sucres  6,9 gFibra alimentària  menys de 0,5 gProteïnes  1,0 gSal  0,91 g","Conserveu-lo en un lloc fresc i sec. Un cop obert l'envàs, conserveu-lo en refrigeració i consumiu-lo abans de 3 dies."
20211022,Tomàquet fregit,BONPREU Tomàquet fregit,0.55kg,0.68,,Tomàquet fregit Bonpreu en pot de 550 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: Tomàquet (145 g de tomàquet per elaborar 100g de producte), oli de gira-sol (3%), midó modificat de blat de moro, sucre, ceba, sal, i all i acidulant: àcid cítric.","per 100 g:Valor energètic  301 kJ / 72 kcalGreixos  3,5 gde les quals saturats  0,4 ​​gHidrats de carboni  8,9 gdels quals sucres  6,5 gFibra alimentària  <0,5 gProteïnes  1,2 gSal  0,88 g","Servir directament, bé en fred o bé després de escalfar-lo.No requereix condicions especials de conservació tot i que és aconsellable guardar en lloc fresc i sec.Un cop obert l'envàs, conservar a la nevera i consumir en el termini màxim de 3 dies."
20211022,Tomàquet fregit,BONPREU Tomàquet fregit,3 x 0.2kg,0.76,,Tomàquet fregit Bonpreu en lot de 3 cartrons de 200 grams,BONPREU,NULL,50.13220153333333,18.9011335,"INGREDIENTS: tomàquet (145g de tomàquet per elaborar 100g de producte), oli vegetal de gira-sol (3%), midó modificat de blat de moro, sucre, ceba, sal, all i acidulant (àcid cítric).","per 100 g:Valors energètics  301 kJ / 72 kcalGreixos  3,5 gdels quals saturats  0,4 gHidrats de carboni  8,9 gdels quals sucres  6,5 gProteïnes  1,2 gFibra alimentària  menys de 0,5 gSal  0,88 g","Conserveu-lo en un lloc fresc i sec. Un cop obert l'envàs, conserveu-lo en refrigeració i consumiu-lo abans de 3 dies."
20211022,Tomàquet fregit,BONPREU Tomàquet fregit ecològic,0.3kg,1.19,,Tomàquet fregit ecològic Bonpreu en pot de 300 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: tomàquet* (126 g de tomàquet natural per elaborar 100 g de producte), sucre*, oli d'oliva verge extra* (4%), sucre i sal.*Procedent d'agricultura ecològica.","per 100 g:Valors energètics  324 kJ / 78 kcalGreixos  3,8 gdels quals saturats  0,6 gHidrats de carboni  8,7 gdels quals sucres  6,8 gProteïnes  1,3 gFibra alimentària  1,7 gSal  0,99 g","Conserveu-lo en un lloc fresc i sec.Un cop obert l'envàs, conserveu-lo en refrigeració i consumiu-lo abans de 3 dies."
20211022,Tomàquet fregit,BONPREU Tomàquet fregit casolà,0.35kg,1.25,,Tomàquet fregit casolà Bonpreu en pot de 350 grams,BONPREU,"08509, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: Tomàquet i tomàquet concentrat (140 g de tomàquet per elaborar 100g de producte), oli d'oliva (8%), ceba (8%), sucre, midó modificat de blat de moro, sal i acidulant: àcid cítric.","per 100 g:Valors energètics  465 kJ / 112 kcalGreixos  8,3 gdels quals saturats  1,1 gHidrats de carboni  7,8 gdels quals sucres  4,4 gFibra alimentària  0,6 gProteïnes  1,2 gSal  1,0 g","No requereix condicions especials de conservació tot i que és aconsellable guardar en lloc fresc i sec.Un cop obert l'envàs, conservar a la nevera i consumir en el termini màxim de 3 dies."
20211022,Tomàquet fregit,SOLIS Tomàquet fregit casolà 0%,0.35kg,1.49,,Tomàquet fregit casolà 0% Solís en pot de 350 grams,SOLIS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: Tomàquet i concentrat de tomàquet (170g de tomàquet per elaborar 100g de tomàquet fregit), ceba, oli de gira-sol, oli d'oliva (0,9%), aroma natural (conté llet).","per 100 g Valor energètic  407 kJ / 98 kcal Greixos  7,0 g dels quals saturats  0,9 g Hidrats de carboni  6,4 gdels quals sucres  5,9 gFibra alimentària  1,5 gProteïnes  1,5 gSal  0,14 g","Un cop obert, mantenir a la nevera un màxim de 7 dies."
20211022,Tomàquet fregit,BARILLA Salsa de tomàquet amb bitxo,0.4kg,2.59,,Salsa de tomàquet amb bitxo Barilla Arrabbiata en pot de 400 grams,BARILLA,"08005,, BARCELONA",41.39973012949752,2.201020729677243,"INGREDIENTS: polpa de tomàquet 82%, concentrat de tomàquet 7,9%, oli de gira-sol, pebrots vermells, all, sal, julivert, sucre, bitxo 0,1%.","per 100 g:Valors energètics  268 kJ / 64 kcalGreixos  3,1 gdels quals saturats  0,3 gHidrats de carboni  6,9 gdels quals sucres  5,0 gProteïnes  1,4 gFibra alimentària  1,5 gSal  0,95 g","Un cop obert, guardi a la nevera 5 dies com a màxim."
20211022,Maionesa i salsa lleugera,BONPREU Maionesa,0.427kg,0.95,,Maionesa Bonpreu en pot de 427 grams,BONPREU,"08508, Les Masies de VoltregàFet a Catalunya",0.0,0.0,"INGREDIENTS: oli vegetal de gira-sol (67%), aigua, rovell d'ou pasteuritzat (5%), vinagre d'alcohol, sucre, sal, estabilitzants (goma de guar i goma de xantè), aromes, conservador (sorbat de potassi), antioxidants (àcid cítric i EDTA càlcic disòdic) i colorant (betacarotè)."," per 100 g  Valor energètic  2525 kJ / 613 kcal  Greixos  67 g  dels quals saturats  11 g  Hidrats de carboni  1,5 g  dels quals sucres  1 g  Proteïnes  0,8 g  Sal  1,1 g","Conserveu-la en un lloc fresc i sec. Un cop obert l'envàs, manteniu-la en refrigeració i consumiu-la abans d'un mes.Tanqueu l'envàs correctament després de cada ús. Utilitzeu sempre coberts nets per servir-la. No la congeleu mai."
20211022,Maionesa i salsa lleugera,HELLMANN'S Maionesa,0.45L,1.99,,Maionesa Hellmann's en pot de 450 ml,HELLMANN'S,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: oli de soja (64%), aigua, rovell d'ou, vinagre de vi blanc, sucre, sal, midó modificat de blat de moro, aroma, suc de llimona concentrat, antioxidant (E-385), colorants (extracte de pebre vermell, carotens)."," per 100 g  Valor energètic  552 kcal / 2314 kJ  Greixos  61 g dels quals saturats  9,7 g  Hidrats de carboni  2 g dels quals sucres  1,4 g  Proteïnes  0,7 g Sal  1,1 g",Tancar bé després del seu ús i mantenir-la a la nevera. Utilitzar sempre coberts nets per servir-la.Mai s'ha de congelar.
20211022,Maionesa i salsa lleugera,HELLMANN'S Maionesa,0.225L,1.25,,Maionesa Gran Hellmann's en pot de 225 ml,HELLMANN'S,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: oli de soja (64%), aigua, rovell d'ou, vinagre de vi blanc, sucre, sal, midó modificat de blat de moro, aroma, suc de llimona concentrat, antioxidant (E-385), colorants (extracte de pebre vermell, carotens)."," Per 100 gr  Valor energètic  2314 kJ / 552 kcal  Greixos  61 g  dels quals saturats  9,7 g  Hidrats de carboni  2 g  dels quals sucres  1,4 g  Proteïnes  0,7 g  Sal  1,1 g",Tancar bé després del seu ús i mantenir-la a la nevera. Utilitzar sempre coberts nets per servir-la.Mai s'ha de congelar.
20211022,Maionesa i salsa lleugera,HELLMANN'S Maionesa,0.43L,2.15,,Maionesa Gran Hellmann's en pot de 430ml,HELLMANN'S,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: oli de soja (64%), aigua, rovell d'ou, vinagre de vi blanc, sucre, sal, midó modificat de blat de moro, aroma, suc de llimona concentrat, antioxidant (E-385), colorants (extracte de pebre vermell, carotens)."," Per 100 gr  Valor energètic  2391 kJ / 581 kcal  Greixos  63 g  dels quals saturats  10 g  Hidrats de carboni  2,1 g  dels quals sucres  1,5 g  Proteïnes  0,7 g  Sal  1,2 g","Un cop obert, conservar al frigorífic."
20211022,Maionesa i salsa lleugera,LIGERESA Salsa lleugera,0.43kg,1.70,,Salsa Ligeresa lleugera en envàs de 430 grams,LIGERESA,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, oli de soja (25%), vinagre de vi, midó de blat, rovell d'ou, sucre, sal, xarop de glucosa, midó modificat de blat de moro, espessidors (goma garrofí i goma guar), conservador (àcid sòrbic), colorant (carotens), aroma."," per 100 g  Valor energètic  1154 kJ / 276 kcal  Greixos  27 g  de les quals saturats  4,4 g  Hidrats de carboni  8,9 g  dels quals sucres  2,4 g  Proteïnes  0,7 g  Sal  1 g",Desenroscar el tap. Retirar l'alumini de seguretat.Un cop obert conservar al frigorífic.
20211022,Maionesa i salsa lleugera,LIGERESA Salsa lleugera,0.225L,1.00,,Salsa lleugera Ligeresa en pot de 225 ml,LIGERESA,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, oli de soja (25%), vinagre de vi, midó de blat, rovell d'ou, sucre, sal, xarop de glucosa deshidratat, midó modificat de blat de moro, espessidors (goma de garrofí i goma guar), conservant (àcid sòrbic), colorant (beta-carotè), aroma."," per 100 g  Valor energètic  1131 kJ / 271 kcal  Greixos  26 g  dels quals saturats  4,3 g  Hidrats de carboni  8,8 g dels quals sucres  2,3 g  Proteïnes  0,7 g  Sal  0,99 g","Un cop obert, conservar al frigorífic."
20211022,Maionesa i salsa lleugera,BONPREU Maionesa,0.209kg,0.69,,Maionesa Bonpreu en pot de 209 grams,BONPREU,"08508, Les Masies de Voltregà Fet a Catalunya",0.0,0.0,"INGREDIENTS: oli vegetal de gira-sol (67%), aigua, rovell d'ou pasteuritzat (5%), vinagre d'alcohol, sucre, sal, estabilitzants (goma de guar i goma de xantè), aromes, conservador (sorbat de potassi), antioxidants (àcid cítric i EDTA càlcic disòdic) i colorant betacarotè."," per 100 g  Valor energètic  2525 kJ / 613 kcal  Greixos  67 g  dels quals saturats  11 g  Hidrats de carboni  1,5 g  dels quals sucres  1 g  Proteïnes  0,8 g  Sal  1,1 g","Conserveu-la en un lloc fresc i sec. Un cop obert l'envàs, manteniu-la en refrigeració i consumiu-la abans d'un mes.Tanqueu l'envàs correctament després de cada ús. Utilitzeu sempre coberts nets per servir-la. No la congeleu mai."
20211022,Maionesa i salsa lleugera,KRAFT Maionesa sabor tradicional,0.49kg,1.45,,Maionesa de sabor tradicional Kraft en pot de 490 grams,KRAFT,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: aigua, oli de gira-sol (36%), ou i rovell d'ou, midó modificat, vinagre de vi, sucre, sal, corrector d'acidesa (àcid làctic), conservant (E-202), antioxidant (E-385), colorant (extracte de pebre vermell), agent de càrrega (E-941)."," per 100 gr  Valor energètic  1520 kJ / 370 kcal  Greixos  37,5 g  dels quals saturats  4,2 g  Hidrats de carboni  6,5 g  dels quals sucres  3 g  Proteïnes  0,7 g  Sal  1,83 g","Conservar en lloc fresc i sec. Un cop obert, mantenir refrigerat."
20211022,Maionesa i salsa lleugera,LIGERESA Salsa lleugera,0.45kg,1.99,,Salsa Ligeresa lleugera en pot de 450 grams,LIGERESA,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, oli de soja (25%), vinagre de vi, midó de blat, rovell d'ou, sucre, xarop de glucosa deshidratat, sal, midó modificat de blat de moro , espessidors (goma de garrofí i goma guar), conservant (àcid sòrbic), colorant (beta-carotè), aroma."," per 100 g  Valor energètic  1100 kJ / 270 kcal  Greixos  26 g dels quals saturats  4,5 g  Hidrats de carboni  9 g dels quals sucres  2,5 g  Proteïnes  0,7 g  Sal  0,99 g",Un cop obert conservar al frigorífic.
20211022,Maionesa i salsa lleugera,BONPREU Maionesa,0.279kg,0.94,,Maionesa Bonpreu en dosificador de 279 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: oli vegetal de gira-sol, aigua, ou i clara d'ou, vinagre, sucre, sal, estabilitzants (goma de guar i goma de xantè), suc de llimona, conservador (sorbat de potassi), acidulant (àcid cítric), antioxidant (EDTA), colorant (betacarotè) i aromes.","Per 100 gr  Valor energètic  2516 kj / 612 kcal  Greixos  67 g  dels quals saturats  6,5 g  Hidrats de carboni  2,5 g  dels quals sucres  1,2 g  Proteïnes  <0,5 g  Sal  1,0 g","Conserveu-la en un lloc fresc i sec. Un cop obert l'envàs, manteniu-la en refrigeració i consumiu-la abans de 30 dies."
20211022,Maionesa i salsa lleugera,PRIMA Maionesa suau en bossetes,15 per paquet,1.33,,Maionesa suau Prima en paquet de 15 bossetes,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: oli de gira-sol (64%), aigua, rovell d'ou, vinagre, sucre, sal, midó modificat, concentrat de suc de llimona, estabilitzant (goma xantana), concentrat vegetal, conservador (sorbat potàssic) i antioxidant (EDTA)."," per 100 g  Valor energètic  2493 kJ / 606 kcal  Greixos  65 g  dels quals saturats  7,1 g  Hidrats de carboni  4,9 g dels quals sucres  1,4 g  Proteïnes  0,7 g  Sal  1,3 g",Conservar en lloc fresc.
20211022,Maionesa i salsa lleugera,CALVE Salsa fina casolana,0.43L,1.49,,Salsa fina Calvé casolana en pot de 430 ml,CALVE,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, oli de soja (40%), vinagre de vi blanc (5%), rovell d'ou (3,2%), midó modificat de blat de moro, midó de blat, sucre, sal, clorur potàssic, espessidors (goma garrofí, goma guar), aromes (conté mostassa), suc de llimona concentrat, colorant (carotens)."," per 100 ml  Valor energètic  384 kcal / 1608 kJ  Greixos  41 g  dels quals saturats  6,5 g  Hidrats de carboni  5,1 g dels quals sucres  1,5 g  Proteïnes  0,5 g  Sal  0,74 g","Un cop obert, conservar al frigorífic."
20211022,Maionesa i salsa lleugera,BONPREU Salsa lleugera,0.441kg,0.76,,Salsa lleugera Bonpreu en pot de 441 grams,BONPREU,"08508, Les Masies de VoltregàFet a Catalunya",0.0,0.0,"INGREDIENTS: aigua, oli refinat de gira-sol, midó de blat, vinagre de vi, rovell d'ou pasteuritzat, sucre, midó modificat de blat de moro, sal, concentrat de llimona, estabilitzants (goma guar i goma xantana), conservador (àcid sòrbic), antioxidant (àcid cítric), aromes, extracte de cúrcuma i colorant (betacarotè).","per 100 g:Valors energètics  1092 kJ / 264 kcalGreixos  25 gdels quals saturats  3,1 gHidrats de carboni  8,7 gdels quals sucres  2,8 gProteïnes  0,4 gSal  0,50 g","Conserveu-la en un lloc fresc i sec. Un cop obert l'envàs, manteniu-la en refrigeració i consumiu-la abans d'un mes.Tanqueu l'envàs correctament després de cada ús. Utilitzeu sempre coberts nets per servir-la.No la congeleu mai."
20211022,Maionesa i salsa lleugera,BONPREU Maionesa,0.4kg,1.09,,Maionesa Bonpreu en dosificador de 400 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: oli vegatal de gira-sol, aigua, ou, rovell d'ou, vinagre d'alcohol, suvre, sal, estabilitzants (goma guar i goma xantana), suc de llimona, conservador (sorbat potàssic), acidulant (àcid cítric), antioxidant (EDTA de calci i disòdic), colorant (betacarotè) i aromes.","per 100 g Valor energètic  2616 kJ / 636 kcal Greixos  70,0 g dels quals saturats  9,0 g Hidrats de carboni  0,8 gdels quals sucres  0,6 gProteïnes  0,7 gSal  1,0 g","Conserveu-la en lloc fresc i sec.Un cop obert l'envàs, manteniu-la en refrigeració i consumiu-la abans de 30 dies."
20211022,Maionesa i salsa lleugera,PRIMA Maionesa,0.4kg,1.65,,Maionesa Prima en pot de 400 grams,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: Oli de gira-sol (64%), aigua, rovell d'ou, vinagre, sucre, sal, midó modificat, concentrat de suc de llimona, estabilitzant (goma xantana), concentrat vegetal, conservador (sorbat potàssic) i antioxidant (EDTA)"," per 100 gr  Valor energètic  2493 kJ / 606 kcal  Greixos  65 g  dels quals saturats  7,1 g  Hidrats de carboni  4,9 g  dels quals sucres  1,4 g  Proteïnes  0,7 g  Sal  1,3 g","Conservar en lloc fresc i sec. Un cop obert, mantenir refrigerat."
20211022,Maionesa i salsa lleugera,LIGERESA Salsa lleugera,0.43kg,1.99,,Salsa lleugera Ligeresa Nature en pot de 430 grams,LIGERESA,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, oli de gira-sol (25%), vinagre balsàmic de sidra (vinagre de sidra, suc de poma concentrat), midó de blat de moro, rovell d'ou, sal, aromes naturals (conté mostassa).","per 100 g:Valors energètics  1133 kJ / 270 kcalGreixos  26,0 gdels quals saturats  3,3 gHidrats de carboni  6,9 gdels quals sucres  1,6 gProteïnes  0,7 gFibra alimentària  <0,5 gSal  1,1 g",Conservar en un lloc fresc i sec.
20211022,Maionesa i salsa lleugera,HEINZ Maionesa deliciosa,0.395kg,1.99,,Maionesa deliciosa Heinz en dosificador de 480 ml,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: Oli de soja 68%, aigua, rovell d'ou pasteuritzada * 5%, vinagre d'alcohol, sucre, midó, sal, llavors de mostassa, espècies, antioxidant (EDTA de calci i disodi).*D'ous de gallines camperes.","per 100 g:Valor energètic  2650 kJ / 644 kcalGreixos  70,0 gde les quals saturats  5,3 gHidrats de carboni  3,0 gdels quals sucres  1,5 gProteïnes  0,8 gSal  1,0",NULL
20211022,Maionesa i salsa lleugera,CAL VALLS Maionesa ecològica,0.19kg,2.89,,Maionesa ecològica Vila Vella en pot de 190 grams,CAL VALLS,"25264,, VILANOVA DE BELLPUIG",41.612853,0.9631739,"INGREDIENTS: oli de gira-sol* (80%), rovell d'ou pasteuritzada*, aigua, vinagre blanc*, suc llimona*, sucre integral de canya* i sal marina.*Procedent de l'agricultura ecològica.","per 100 g:Valor energètic  3087 kJ / 750 kcalGreixos  81 gde les quals saturats  7,9 gHidrats de carboni  1,2 gdels quals sucres  1 gProteïnes  1,2 gFibra alimentària  <1 gSal  1,0 g",Un cop obert conservar a la nevera.
20211022,Maionesa i salsa lleugera,HELLMANN'S Maionesa,0.825L,2.99,,Maionesa Hellmann's en pot de 825 ml,HELLMANN'S,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: Oli de soja (64%), aigua, vinagre de vi blanc, rovell d'ou (5%), sucre, sal, midó modificat, suc de llimona concentrat, antioxidant (E385), aroma , extracte de pebre vermell, colorant (carotens)."," Per 100 gr  Valor energètic  2315 kJ / 554 kcal  Greixos  61 g  dels quals saturats  9,7 g  Hidrats de carboni  2,2 g  dels quals sucres  1,4 g  Proteïnes  0,8 g  Sal  1,1 g",Tancar bé després del seu ús i mantenir-la a la nevera. Utilitzar sempre coberts nets per servir-la.Mai s'ha de congelar.
20211022,Allioli,CHOVI Allioli en morter,0.07L,0.54,,Allioli Chovi en morter de 70 ml,CHOVI,"46450,, BENIFAIO",39.2854089,-0.426264,"INGREDIENTS: oli de gira-sol el 81%, ou, all 6%, sal, suc de llimona concentrat, conservador: E202"," per 100 g  Valor energètic  3070 kJ / 746 kcal  Greixos  81,9 g  dels quals saturats  10 g  Hidrats de carboni  1,3 g  dels quals sucres  0 g  Fibra alimentària  0,1 g  Proteïnes  1,1 g  Sal  1,3 g",Conservar entre 2 i 8ºC.
20211022,Allioli,CHOVI Allioli en morter,0.18L,1.09,,Allioli Chovi tradicional en morter de 180ml,CHOVI,"46450,, BENIFAIO",39.2854089,-0.426264,"INGREDIENTS: oli de gira-sol el (81%), ou (8%), all (6%), sal, suc de llimona concentrat, conservador: E202."," per 100 gr  Valor energètic  746 kcal / 3070 kJ  Greixos  81,9 g dels quals saturats  10 g  Hidrats de carboni  1,3 g dels quals sucre  0 g  Fibra alimentària  0,1 g  Proteïnes  1,1 g  Sal  1,3 g",Conservar entre 2 i 8ºC.
20211022,Allioli,FRUITS S&P Salsa allioli,0.18kg,1.39,,Salsa allioli Fruits S&P en terrina de 180 grams,FRUITS S&P,"43811,, FIGUEROLA DEL CAMP",41.3720741,1.265571,"INGREDIENTS: oli de gira-sol, aigua, all, ou pasteuritzat i sal.Pot contenir sulfits, soja, fruita seca, gluten, llet i mostassa."," per 100 g  Valor energètic  806,78 kcal / 3377,82 kJ  Greixos  89,14 g  dels quals saturats  10,38 g  Hidrats de carboni  0,71 g  dels quals sucres  0,64 g  Proteïnes  0,42 g  Sal  1 g",Conserveu entre +2ºC i +6ºC.
20211022,Allioli,FERRER Allioli,0.13kg,1.79,,Allioli Ferrer en pot de 130 grams,FERRER,"08251,, SANTPEDOR",41.7847594,1.8386882,"INGREDIENTS: oli de gira-sol (77%), aigua, all (7%), suc de llimona i sal."," per 100 g  Valor energètic  2852 kJ / 682 kcal  Greixos  74,8 g dels quals saturats  8,2 g  Hidrats de carboni  1,4 g dels quals sucres  0,7 g  Fibra alimentària  0 g  Proteïnes  0,94 g  Sal  1,3 g",Un cop obert conservar al frigorífic i consumir abans d'una setmana.
